,ID,target
1105,test_1658,0.8829701
1106,test_1659,0.99966335
1107,test_1660,0.11803344
1108,test_1661,0.095772035
1109,test_1662,0.010736986
1110,test_1663,0.020175196
1111,test_1664,0.9752161
1112,test_1665,0.008681746
1113,test_1666,0.57769585
1114,test_1667,0.31123853
1115,test_1669,0.4368093
1116,test_1670,0.96168566
1117,test_1671,0.77937865
1118,test_1672,0.83905137
1119,test_1674,0.8424013
1120,test_1677,0.10226009
1121,test_1678,0.947835
1122,test_1679,0.99710184
1123,test_1681,0.7321333
1124,test_1683,0.0015736102
1125,test_1684,5.3016498e-05
1126,test_1685,0.99568766
1127,test_1687,0.00013604906
1128,test_1688,0.10887933
1129,test_1690,0.98836845
1130,test_1692,0.0063668583
1131,test_1696,0.3956591
1132,test_1697,5.8540165e-05
1133,test_1698,0.99175304
1134,test_1699,0.9864001
1135,test_1704,0.9940013
1136,test_1705,0.0033727265
1137,test_1707,0.9980282
1138,test_1708,0.9671241
1139,test_1709,0.9988931
1140,test_1710,0.9431521
1141,test_1712,0.82255507
1142,test_1713,0.9422804
1143,test_1715,0.99624395
1144,test_1716,0.02175328
1145,test_1717,0.00010437126
1146,test_1721,0.346051
1147,test_1723,0.022143763
1148,test_1724,0.20789945
1149,test_1725,0.98279876
1150,test_1726,0.88519573
1151,test_1727,0.0006297325
1152,test_1728,0.9499933
1153,test_1729,0.009309665
1154,test_1730,0.99622226
1155,test_1731,0.9937831
1156,test_1733,0.055502813
1157,test_1734,0.028542807
1158,test_1735,0.00038969898
1159,test_1736,0.40368986
1160,test_1737,0.00023392518
1161,test_1738,0.008099804
1162,test_1740,0.9964814
1163,test_1743,0.9637449
1164,test_1744,0.0044191484
1165,test_1745,0.9945258
1166,test_1747,0.7971459
1167,test_1748,0.021572793
1168,test_1750,0.04650796
1169,test_1751,0.0013313466
1170,test_1752,0.005788695
1171,test_1753,0.26980105
1172,test_1754,0.41884524
1173,test_1756,0.010122391
1174,test_1757,0.9998221
1175,test_1759,0.99988663
1176,test_1760,0.03368036
1177,test_1762,0.511702
1178,test_1763,0.20511693
1179,test_1764,0.035688363
1180,test_1765,0.98723805
1181,test_1766,0.99734324
1182,test_1767,0.9796918
1183,test_1768,0.034938224
1184,test_1769,0.99683076
1185,test_1771,0.06045592
1186,test_1772,0.011580003
1187,test_1773,0.1695816
1188,test_1774,0.8120137
1189,test_1775,0.7932961
1190,test_1776,0.9187449
1191,test_1777,0.00050992414
1192,test_1779,0.9679998
1193,test_1781,0.03829636
1194,test_1784,0.688742
1195,test_1785,0.16537765
1196,test_1786,0.99918586
1197,test_1787,0.9832697
1198,test_1788,0.19409318
1199,test_1790,0.002389119
1200,test_1792,0.006420807
1201,test_1794,0.0011624868
1202,test_1795,0.9478993
1203,test_1797,0.040646464
1204,test_1799,0.5618494
1205,test_1804,0.9480506
1206,test_1806,0.58025587
1207,test_1808,0.0006258278
1208,test_1809,0.952355
1209,test_1811,0.018981446
1210,test_1812,0.0072682123
1211,test_1813,0.9985719
1212,test_1814,0.99854314
1213,test_1815,0.16963096
1214,test_1816,0.898264
1215,test_1818,0.69488025
1216,test_1819,0.45789185
1217,test_1820,0.9460441
1218,test_1821,0.8496596
1219,test_1823,0.002394043
1220,test_1824,0.9985298
1221,test_1825,0.051484253
1222,test_1827,0.009047634
1223,test_1828,0.12520029
1224,test_1829,0.14921094
1225,test_1830,0.22461364
1226,test_1831,0.0056939838
1227,test_1832,0.09927899
1228,test_1833,0.62018937
1229,test_1836,0.9294079
1230,test_1837,0.99788743
1231,test_1838,0.0070587266
1232,test_1840,0.03688963
1233,test_1841,0.59994024
1234,test_1843,0.5835069
1235,test_1844,0.25851902
1236,test_1846,0.93307984
1237,test_1847,0.9994418
1238,test_1848,0.64859164
1239,test_1850,0.01074747
1240,test_1851,0.9520532
1241,test_1852,0.95055145
1242,test_1853,0.99766624
1243,test_1854,0.04416836
1244,test_1856,0.0033530549
1245,test_1858,0.99121183
1246,test_1860,0.9840141
1247,test_1864,0.21939741
1248,test_1866,1.9521976e-05
1249,test_1867,0.9982761
1250,test_1868,0.0034841127
1251,test_1870,0.6090832
1252,test_1872,0.9999398
1253,test_1873,0.93993205
1254,test_1874,0.011213367
1255,test_1876,0.028484553
1256,test_1877,0.9024406
1257,test_1878,0.070746735
1258,test_1879,0.0023992804
1259,test_1880,0.27310315
1260,test_1882,0.999602
1261,test_1886,0.09458237
1262,test_1887,0.13068968
1263,test_1888,0.0007671751
1264,test_1892,0.15921597
1265,test_1896,0.52198625
1266,test_1897,0.9340962
1267,test_1898,0.00014686421
1268,test_1899,0.62195325
1269,test_1900,0.4406062
1270,test_1902,0.19479086
1271,test_1904,0.06775497
1272,test_1905,0.9536664
1273,test_1906,0.9941478
1274,test_1907,0.9997093
1275,test_1909,0.20204052
1276,test_1911,0.9713786
1277,test_1914,0.93589634
1278,test_1915,0.372769
1279,test_1918,0.02963653
1280,test_1921,0.99602085
1281,test_1922,0.0063296743
1282,test_1927,0.83210874
1283,test_1928,0.0007699626
1284,test_1930,0.03214295
1285,test_1931,0.1210815
1286,test_1932,0.449345
1287,test_1933,0.83429605
1288,test_1934,0.7015765
1289,test_1935,0.99772686
1290,test_1937,0.90918213
1291,test_1938,0.9803154
1292,test_1939,0.93002313
1293,test_1941,0.8777302
1294,test_1942,0.00016479997
1295,test_1943,0.9921257
1296,test_1945,0.0011205694
1297,test_1946,0.9997415
1298,test_1947,0.9487906
1299,test_1948,0.9986638
1300,test_1949,0.9541605
1301,test_1951,0.34744367
1302,test_1952,0.0320398
1303,test_1954,0.37947235
1304,test_1955,0.039468307
1305,test_1956,0.12744685
1306,test_1957,0.0048600365
1307,test_1959,0.8206423
1308,test_1960,0.00942056
1309,test_1961,0.42553017
1310,test_1967,0.0029455856
1311,test_1969,0.52211946
1312,test_1970,0.9190359
1313,test_1971,0.4803542
1314,test_1972,0.9817598
1315,test_1973,0.43276367
1316,test_1975,0.9817417
1317,test_1976,0.048105158
1318,test_1977,0.67850184
1319,test_1978,0.9940221
1320,test_1979,0.2584722
1321,test_1980,0.7745692
1322,test_1982,0.9845183
1323,test_1983,0.9316683
1324,test_1984,0.019734297
1325,test_1985,0.9979273
1326,test_1986,0.16240078
1327,test_1987,0.9955112
1328,test_1988,0.002003056
1329,test_1989,0.99949193
1330,test_1990,0.98508924
1331,test_1991,0.063270584
1332,test_1992,0.0028439239
1333,test_1993,0.83942926
1334,test_1994,0.9977229
1335,test_1996,0.85618055
1336,test_1999,0.34583217
1337,test_2000,0.0006530088
1338,test_2002,0.0029441717
1339,test_2004,0.000488602
1340,test_2005,0.0033267427
1341,test_2007,0.0044400105
1342,test_2010,0.9899564
1343,test_2011,0.85043055
1344,test_2012,0.9802844
1345,test_2014,0.0012532956
1346,test_2015,0.0629223
1347,test_2016,0.99669456
1348,test_2017,0.6831278
1349,test_2018,0.93021095
1350,test_2019,0.95762235
1351,test_2020,0.009175179
1352,test_2021,0.0023220233
1353,test_2022,0.0052828244
1354,test_2023,0.0031149136
1355,test_2024,0.8775832
1356,test_2026,0.1265602
1357,test_2027,0.90135247
1358,test_2028,0.62888104
1359,test_2030,0.99977356
1360,test_2031,0.04786651
1361,test_2032,0.7164315
1362,test_2034,0.9654346
1363,test_2035,0.008598304
1364,test_2036,0.9500982
1365,test_2037,0.013907014
1366,test_2038,0.9946802
1367,test_2039,0.96782684
1368,test_2041,0.12855245
1369,test_2043,0.047741614
1370,test_2044,0.08313695
1371,test_2046,0.9995969
1372,test_2049,0.68308717
1373,test_2051,0.9953413
1374,test_2052,0.1387707
1375,test_2053,0.01883832
1376,test_2054,0.95975107
1377,test_2055,0.31256986
1378,test_2058,0.9250124
1379,test_2060,0.9993304
1380,test_2061,0.9991026
1381,test_2063,0.036282476
1382,test_2064,0.99727017
1383,test_2065,0.29751012
1384,test_2066,0.89737993
1385,test_2070,0.28314662
1386,test_2071,0.872518
1387,test_2073,0.9788013
1388,test_2074,0.94176245
1389,test_2076,0.9955373
1390,test_2077,0.99976975
1391,test_2078,0.051250152
1392,test_2079,0.00804965
1393,test_2080,0.9165422
1394,test_2081,0.99443275
1395,test_2082,0.4104927
1396,test_2084,0.019972082
1397,test_2086,0.98296887
1398,test_2087,0.9861966
1399,test_2088,0.09202487
1400,test_2093,0.0002733185
1401,test_2094,0.9990085
1402,test_2095,0.0019435735
1403,test_2096,0.9992231
1404,test_2097,0.006527278
1405,test_2098,0.99133915
1406,test_2099,0.8359806
1407,test_2100,0.08907608
1408,test_2101,0.7328125
1409,test_2102,0.0037224637
1410,test_2104,0.9996543
1411,test_2106,0.98053277
1412,test_2111,0.9551244
1413,test_2113,0.66701347
1414,test_2114,0.4782669
1415,test_2116,0.09089375
1416,test_2117,0.19328356
1417,test_2119,0.71426475
1418,test_2121,0.393095
1419,test_2122,0.023364736
1420,test_2124,0.69103736
1421,test_2125,0.12607384
1422,test_2126,0.22030254
1423,test_2127,5.8994996e-05
1424,test_2128,0.20726201
1425,test_2129,0.6184245
1426,test_2130,0.9992372
1427,test_2131,0.99053603
1428,test_2133,0.9816688
1429,test_2134,0.027137779
1430,test_2135,4.1233507e-05
1431,test_2138,0.98758996
1432,test_2139,0.0075991927
1433,test_2140,0.05580324
1434,test_2141,0.0006330337
1435,test_2143,0.9413408
1436,test_2145,0.76640165
1437,test_2147,0.87225735
1438,test_2148,0.5724236
1439,test_2151,0.63911444
1440,test_2153,0.8777704
1441,test_2155,0.0002651216
1442,test_2157,0.0069369925
1443,test_2158,0.9993799
1444,test_2159,0.0026368669
1445,test_2160,0.82837963
1446,test_2161,0.97693115
1447,test_2162,0.9258571
1448,test_2163,0.0009923134
1449,test_2164,0.031125935
1450,test_2166,0.41946355
1451,test_2168,0.00018413011
1452,test_2169,0.00014910212
1453,test_2170,0.71930224
1454,test_2172,1.650669e-05
1455,test_2173,0.9928468
1456,test_2174,0.6743135
1457,test_2176,0.015733765
1458,test_2177,0.9989624
1459,test_2179,0.9633271
1460,test_2180,0.0022279986
1461,test_2181,0.1023854
1462,test_2182,0.03527599
1463,test_2183,0.041808758
1464,test_2186,0.26910082
1465,test_2187,0.0386975
1466,test_2188,0.04257231
1467,test_2189,0.0100825075
1468,test_2190,0.0014257955
1469,test_2192,0.003938025
1470,test_2193,0.49614
1471,test_2195,0.057407375
1472,test_2197,0.30032322
1473,test_2198,0.9948278
1474,test_2199,0.98241085
1475,test_2200,0.030317578
1476,test_2202,0.0041154996
1477,test_2203,0.012038332
1478,test_2206,0.7476269
1479,test_2207,0.0006117107
1480,test_2209,0.012799939
1481,test_2211,0.045944903
1482,test_2213,0.967464
1483,test_2214,0.9579886
1484,test_2215,0.9706854
1485,test_2216,0.80778307
1486,test_2218,0.005045634
1487,test_2219,0.821565
1488,test_2220,0.66218174
1489,test_2221,0.00016736875
1490,test_2222,0.328659
1491,test_2224,0.99924904
1492,test_2226,0.9793331
1493,test_2227,0.46008658
1494,test_2228,0.000833139
1495,test_2229,0.44586143
1496,test_2230,0.00028040019
1497,test_2231,0.9131884
1498,test_2233,0.9696256
1499,test_2234,0.9716608
1500,test_2235,0.98597765
1501,test_2236,0.30110142
1502,test_2237,0.6311009
1503,test_2239,0.9983333
1504,test_2241,0.011908882
1505,test_2242,0.85990244
1506,test_2245,0.003095062
1507,test_2246,0.073781505
1508,test_2247,0.06413545
1509,test_2249,0.9997199
1510,test_2251,0.0009594416
1511,test_2252,9.80461e-05
1512,test_2254,0.73799944
1513,test_2255,0.9855709
1514,test_2256,0.011582253
1515,test_2259,0.99075085
1516,test_2260,0.9902761
1517,test_2261,0.99569607
1518,test_2264,0.005971439
1519,test_2265,0.861008
1520,test_2266,0.9826015
1521,test_2267,0.018577324
1522,test_2268,0.98472714
1523,test_2270,0.017073479
1524,test_2273,0.0650414
1525,test_2274,0.9932509
1526,test_2275,0.8833643
1527,test_2278,0.93928176
1528,test_2279,0.005788468
1529,test_2280,0.9757381
1530,test_2282,0.8054556
1531,test_2283,0.6868585
1532,test_2285,0.6189233
1533,test_2287,0.80461323
1534,test_2290,0.36897185
1535,test_2293,0.76261556
1536,test_2295,0.6097773
1537,test_2299,0.018691985
1538,test_2300,1.9547162e-05
1539,test_2302,0.0009470324
1540,test_2303,0.98033
1541,test_2306,0.0055830167
1542,test_2309,0.047250003
1543,test_2312,0.09973907
1544,test_2314,0.06783107
1545,test_2315,0.047177576
1546,test_2316,0.014316587
1547,test_2317,0.13059124
1548,test_2319,0.010483683
1549,test_2320,0.99684334
1550,test_2322,0.98739445
1551,test_2323,0.22587395
1552,test_2326,0.0014008664
1553,test_2328,0.0035980225
1554,test_2330,0.00038859865
1555,test_2332,0.9996043
1556,test_2333,0.6283169
1557,test_2334,0.99947315
1558,test_2335,0.85719097
1559,test_2337,0.26064235
1560,test_2338,0.64630836
1561,test_2339,0.22984669
1562,test_2340,0.10028394
1563,test_2341,0.09069103
1564,test_2343,0.04082045
1565,test_2344,0.9931189
1566,test_2345,0.0011100306
1567,test_2346,0.9930195
1568,test_2348,0.033633545
1569,test_2349,6.243155e-05
1570,test_2352,0.93198526
1571,test_2353,0.09021186
1572,test_2354,0.007375737
1573,test_2356,0.9707756
1574,test_2357,0.90441126
1575,test_2358,0.64641523
1576,test_2362,0.023707217
1577,test_2364,0.0078637125
1578,test_2365,0.0011884822
1579,test_2367,0.34112224
1580,test_2368,0.9927973
1581,test_2371,0.5531684
1582,test_2373,0.112927586
1583,test_2374,0.6080227
1584,test_2375,0.9544572
1585,test_2377,0.9936119
1586,test_2378,0.013889161
1587,test_2379,0.013926358
1588,test_2380,0.042638905
1589,test_2381,0.0014611719
1590,test_2382,0.95759296
1591,test_2385,0.035963908
1592,test_2386,0.9869391
1593,test_2389,0.9868657
1594,test_2390,0.018910011
1595,test_2391,0.17076552
1596,test_2393,0.14085409
1597,test_2394,0.6280801
1598,test_2396,0.70813113
1599,test_2400,0.0018535843
1600,test_2401,0.61192095
1601,test_2402,0.04275583
1602,test_2404,0.964473
1603,test_2405,0.0031350085
1604,test_2406,0.016452426
1605,test_2407,0.99795145
1606,test_2409,0.014450935
1607,test_2410,0.99918
1608,test_2412,0.0015741378
1609,test_2413,0.07661661
1610,test_2414,0.9920689
1611,test_2416,0.025483409
1612,test_2417,0.9934668
1613,test_2418,0.07925502
1614,test_2420,0.0006610205
1615,test_2423,0.00017065785
1616,test_2424,0.005382594
1617,test_2425,0.9776994
1618,test_2426,0.00011455042
1619,test_2428,0.00021569734
1620,test_2429,0.99169743
1621,test_2430,0.0002374215
1622,test_2431,0.031947307
1623,test_2433,0.91501147
1624,test_2434,0.9608111
1625,test_2435,0.027120756
1626,test_2436,0.29509977
1627,test_2437,0.7899852
1628,test_2438,0.7627631
1629,test_2439,0.0012129425
1630,test_2440,0.96596855
1631,test_2441,0.96368223
1632,test_2443,0.015892977
1633,test_2444,0.70695126
1634,test_2446,0.18728247
1635,test_2447,0.9136046
1636,test_2448,0.95138663
1637,test_2449,0.99993753
1638,test_2450,0.086493656
1639,test_2451,0.0005533504
1640,test_2452,0.9794531
1641,test_2453,0.6483791
1642,test_2454,0.3045455
1643,test_2455,0.99857557
1644,test_2456,0.992353
1645,test_2457,0.8656792
1646,test_2458,0.9911476
1647,test_2459,0.90174556
1648,test_2460,0.81489944
1649,test_2462,0.0086550005
1650,test_2464,0.9205672
1651,test_2468,0.3417617
1652,test_2470,0.40071693
1653,test_2471,0.79620534
1654,test_2473,0.114575714
1655,test_2475,0.0006263628
1656,test_2476,0.17592224
1657,test_2477,0.06016958
1658,test_2481,0.0013714273
1659,test_2482,0.9986706
1660,test_2484,0.18778048
1661,test_2485,0.99138767
1662,test_2486,0.9970392
1663,test_2487,0.014342989
1664,test_2489,0.00016091764
1665,test_2492,0.93169343
1666,test_2493,0.9208973
1667,test_2494,0.1458085
1668,test_2495,0.00088795344
1669,test_2496,0.7221086
1670,test_2497,0.0006135324
1671,test_2499,0.9978235
1672,test_2500,0.82856685
1673,test_2502,0.044931214
1674,test_2503,0.010390873
1675,test_2504,0.023646092
1676,test_2505,0.00074447115
1677,test_2506,0.9963257
1678,test_2509,0.0003535933
1679,test_2510,0.052139416
1680,test_2511,0.17096154
1681,test_2513,0.8610217
1682,test_2516,0.93440783
1683,test_2517,0.9495869
1684,test_2518,0.92737544
1685,test_2520,0.76866436
1686,test_2523,0.10225484
1687,test_2524,0.9775628
1688,test_2525,0.91531044
1689,test_2528,0.005340631
1690,test_2531,0.0008039564
1691,test_2532,0.16383648
1692,test_2533,0.3310325
1693,test_2534,0.9994506
1694,test_2535,0.36980808
1695,test_2537,0.9934454
1696,test_2540,0.8551487
1697,test_2541,0.78339165
1698,test_2542,0.0072259023
1699,test_2544,0.97489434
1700,test_2545,0.69347525
1701,test_2547,0.8605457
1702,test_2549,0.99835974
1703,test_2553,0.0018030101
1704,test_2556,0.0038936147
1705,test_2557,0.0127306525
1706,test_2558,0.013198567
1707,test_2560,0.0052031595
1708,test_2561,0.049450707
1709,test_2562,0.012471922
1710,test_2563,0.3100344
1711,test_2564,0.0128633
1712,test_2565,0.91303295
1713,test_2566,0.011969425
1714,test_2567,0.9261225
1715,test_2571,0.7415825
1716,test_2572,0.00063715084
1717,test_2574,0.00014090861
1718,test_2575,0.9980738
1719,test_2576,0.0009269111
1720,test_2577,0.34444296
1721,test_2578,0.46380195
1722,test_2579,0.011243761
1723,test_2581,0.9319392
1724,test_2582,0.9934768
1725,test_2583,0.018668627
1726,test_2584,3.141449e-05
1727,test_2585,0.024074158
1728,test_2586,0.0129040275
1729,test_2587,0.01051381
1730,test_2588,4.117293e-06
1731,test_2590,0.20435314
1732,test_2593,0.0060330248
1733,test_2595,0.9746525
1734,test_2596,0.9589557
1735,test_2597,0.8152183
1736,test_2598,0.01911844
1737,test_2600,0.9617714
1738,test_2602,0.5119042
1739,test_2603,0.23662569
1740,test_2604,0.9938233
1741,test_2605,0.9555826
1742,test_2606,0.36369482
1743,test_2608,0.002205414
1744,test_2610,0.99848914
1745,test_2611,0.98883116
1746,test_2612,0.99869007
1747,test_2613,0.7512028
1748,test_2614,0.99422544
1749,test_2616,0.9669393
1750,test_2617,0.98993075
1751,test_2620,0.040063303
1752,test_2623,0.35000145
1753,test_2624,0.99754614
1754,test_2625,0.0008278902
1755,test_2626,0.9431041
1756,test_2629,0.009375705
1757,test_2632,0.32545736
1758,test_2634,0.9943726
1759,test_2635,0.012972138
1760,test_2638,0.014991755
1761,test_2639,0.99719054
1762,test_2640,0.07811429
1763,test_2641,0.0021059958
1764,test_2642,0.9854752
1765,test_2643,0.993622
1766,test_2646,0.09524015
1767,test_2648,0.88662225
1768,test_2649,0.9995703
1769,test_2651,0.6988223
1770,test_2652,0.99945503
1771,test_2653,0.965968
1772,test_2654,0.002211317
1773,test_2656,0.040443826
1774,test_2659,0.9346103
1775,test_2662,0.004620917
1776,test_2663,0.005103054
1777,test_2664,0.06532312
1778,test_2665,0.9737622
1779,test_2669,0.25156707
1780,test_2671,0.88154584
1781,test_2673,0.5184077
1782,test_2676,0.006174514
1783,test_2677,0.702891
1784,test_2678,0.02932477
1785,test_2681,0.50637764
1786,test_2682,8.6589935e-05
1787,test_2683,0.00016046225
1788,test_2685,0.0650989
1789,test_2686,0.9610291
1790,test_2687,3.1621763e-05
1791,test_2689,0.00024881298
1792,test_2693,0.24595696
1793,test_2694,0.99426055
1794,test_2696,0.7367475
1795,test_2699,0.1487387
1796,test_2700,0.013479063
1797,test_2701,0.9038711
1798,test_2702,0.99077845
1799,test_2703,0.001548436
1800,test_2704,0.9981212
1801,test_2705,0.8693751
1802,test_2707,0.06541233
1803,test_2708,0.07722373
1804,test_2709,0.004210625
1805,test_2710,0.99931383
1806,test_2711,0.99937147
1807,test_2712,0.00030571595
1808,test_2713,3.2700584e-05
1809,test_2714,0.5129341
1810,test_2715,0.5550762
1811,test_2716,0.0007746916
1812,test_2717,0.9987822
1813,test_2718,0.9578625
1814,test_2721,0.9669307
1815,test_2722,0.06805146
1816,test_2723,0.013460029
1817,test_2724,0.4562709
1818,test_2725,0.99369615
1819,test_2726,0.080201946
1820,test_2727,0.9415556
1821,test_2728,0.039682426
1822,test_2729,0.004428849
1823,test_2731,0.07233801
1824,test_2732,0.9604906
1825,test_2733,0.5928538
1826,test_2735,0.93638295
1827,test_2736,0.90474117
1828,test_2739,0.92885435
1829,test_2740,0.009064134
1830,test_2741,0.01624822
1831,test_2742,0.0009192287
1832,test_2743,0.003753404
1833,test_2746,0.9996344
1834,test_2748,0.37061572
1835,test_2749,0.981778
1836,test_2750,0.9993224
1837,test_2751,0.9977865
1838,test_2752,0.0118054915
1839,test_2753,0.9880553
1840,test_2754,0.14251852
1841,test_2755,0.26543173
1842,test_2756,0.7237192
1843,test_2757,0.0011714441
1844,test_2758,0.99587065
1845,test_2759,0.6278762
1846,test_2761,0.00061376987
1847,test_2762,0.0018896268
1848,test_2766,0.037553772
1849,test_2772,0.00058083225
1850,test_2773,0.854832
1851,test_2774,0.05916758
1852,test_2775,0.84891546
1853,test_2776,0.9927124
1854,test_2780,0.69776654
1855,test_2782,0.9973634
1856,test_2783,0.99593496
1857,test_2784,0.22768173
1858,test_2785,0.9397778
1859,test_2787,0.99534094
1860,test_2788,0.00033251994
1861,test_2789,0.9918932
1862,test_2791,0.8811587
1863,test_2792,0.00017693838
1864,test_2794,0.029680192
1865,test_2795,0.7976965
1866,test_2796,0.09904501
1867,test_2798,0.06695416
1868,test_2800,0.014339402
1869,test_2801,0.036175206
1870,test_2802,0.98194903
1871,test_2804,0.9183576
1872,test_2805,0.035127193
1873,test_2809,0.05751249
1874,test_2813,0.91286427
1875,test_2816,0.25141492
1876,test_2819,0.02000425
1877,test_2820,0.99414223
1878,test_2821,0.9972453
1879,test_2823,0.8886915
1880,test_2824,0.5532454
1881,test_2825,0.6744988
1882,test_2826,0.8483083
1883,test_2827,0.0021823666
1884,test_2829,0.0093702115
1885,test_2830,0.9940363
1886,test_2831,0.34466407
1887,test_2832,0.96561605
1888,test_2833,0.9999013
1889,test_2834,0.00041097176
1890,test_2838,0.9843072
1891,test_2839,0.99987805
1892,test_2840,0.9975932
1893,test_2842,0.9891417
1894,test_2843,0.90720403
1895,test_2845,0.0013226131
1896,test_2846,0.008887386
1897,test_2848,0.9979188
1898,test_2849,0.6315507
1899,test_2851,0.0004565524
1900,test_2852,0.095439255
1901,test_2853,0.28735578
1902,test_2854,0.003302518
1903,test_2855,0.0024427709
1904,test_2856,0.7047431
1905,test_2857,0.00024891572
1906,test_2858,0.9909949
1907,test_2860,0.014766249
1908,test_2861,0.95773596
1909,test_2862,0.013687527
1910,test_2864,0.00054054667
1911,test_2866,0.0035165492
1912,test_2867,0.81559044
1913,test_2874,0.012723564
1914,test_2875,0.59657604
1915,test_2876,0.85993534
1916,test_2877,0.7435824
1917,test_2879,0.0010972494
1918,test_2880,0.36709023
1919,test_2881,0.97320336
1920,test_2882,0.8271785
1921,test_2883,0.9787001
1922,test_2884,0.010161976
1923,test_2885,0.028215725
1924,test_2886,0.009917345
1925,test_2888,0.012086599
1926,test_2889,0.014547093
1927,test_2890,0.9783919
1928,test_2893,0.999156
1929,test_2894,0.71272147
1930,test_2895,0.99787366
1931,test_2896,0.34948415
1932,test_2897,0.7832483
1933,test_2899,0.1535011
1934,test_2900,0.007636708
1935,test_2901,0.994709
1936,test_2902,0.73530763
1937,test_2905,0.9587125
1938,test_2906,0.0024991147
1939,test_2907,0.9951953
1940,test_2910,0.0008791073
1941,test_2911,0.91298056
1942,test_2912,0.932072
1943,test_2913,0.9141089
1944,test_2914,0.0534841
1945,test_2916,0.021356625
1946,test_2917,0.8240958
1947,test_2918,0.0485019
1948,test_2920,0.99103105
1949,test_2921,0.6311579
1950,test_2924,0.9910405
1951,test_2925,0.9960861
1952,test_2926,0.17870647
1953,test_2927,0.9960963
1954,test_2929,0.0017750172
1955,test_2930,0.92060447
1956,test_2931,0.8591556
1957,test_2932,0.70403856
1958,test_2934,0.9865797
1959,test_2936,0.0135686705
1960,test_2937,0.62294364
1961,test_2940,0.9238451
